,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,"('STT_OVER500', 'HTIME_360_720')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('STT_OVER500', 'ATIME_360_720')","('Qualified',)",0.011037527593818985,1.0,15.620689655172415
0,"('MDP_1_Co', 'ATEMP_1000_1200')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('STT_OVER500', 'MDP_1_Mn')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('ATEMP_200_300', 'STT_OVER500')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('STT_OVER500', 'CL_0_0.05')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('STT_OVER500', 'CL_1_5')","('Qualified',)",0.008830022075055188,1.0,15.620689655172415
0,"('CL_0_0.05', 'ATEMP_1000_1200')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('Annealing Atomosphere Reductive_True', 'ATEMP_1000_1200')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('STT_OVER500', 'CL_OVER5')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('ATEMP_500_600', 'ATIME_360_720')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('HTIME_OVER2880', 'STT_OVER500')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('STT_OVER500', 'ATIME_60_120')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('STT_OVER500', 'Glassy Carbon')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('Annealing Atomosphere Reductive_True', 'MDP2PP_10_20')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
0,"('STT_OVER500', 'MDP1PP_75_100')","('Qualified',)",0.006622516556291391,1.0,15.620689655172415
0,"('STT_OVER500', 'MDP2PP_10_20')","('Qualified',)",0.004415011037527594,1.0,15.620689655172415
