Dec. 6, 2022   15:29:17
Linear Sweep Voltammetry
File: d:\current work\al_oer\electrochemical test data\batch 1\400\B1_VARIANCE_400_#2_High_Quality-337mV
Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 1.087
Final E (V) = 1.585
Scan Rate (V/s) = 0.010
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Results:

Channel 1:

Potential/V, Current/A
1.086,	8.10E-06
1.087,	0.000009895
1.088,	0.00001057
1.089,	0.00001099
1.09,	0.00001135
1.091,	0.00001164
1.092,	0.00001187
1.093,	0.00001213
1.094,	0.00001235
1.095,	0.00001256
1.096,	0.00001275
1.097,	0.00001292
1.098,	0.00001308
1.099,	0.00001325
1.1,	0.0000134
1.101,	0.00001355
1.102,	0.00001368
1.103,	0.00001384
1.104,	0.000014
1.105,	0.00001407
1.106,	0.00001422
1.107,	0.00001435
1.108,	0.00001447
1.109,	0.00001457
1.11,	0.00001467
1.111,	0.0000148
1.112,	0.00001491
1.113,	0.00001501
1.114,	0.00001515
1.115,	0.00001521
1.116,	0.00001529
1.117,	0.00001536
1.118,	0.00001549
1.119,	0.00001561
1.12,	0.0000157
1.121,	0.0000158
1.122,	0.0000159
1.123,	0.00001601
1.124,	0.00001607
1.125,	0.00001618
1.126,	0.00001624
1.127,	0.00001634
1.128,	0.00001644
1.129,	0.00001653
1.13,	0.0000166
1.131,	0.00001671
1.132,	0.00001675
1.133,	0.00001686
1.134,	0.00001693
1.135,	0.00001703
1.136,	0.00001712
1.137,	0.00001714
1.138,	0.00001729
1.139,	0.00001736
1.14,	0.00001742
1.141,	0.00001754
1.142,	0.00001758
1.143,	0.00001766
1.144,	0.00001776
1.145,	0.00001786
1.146,	0.00001795
1.147,	0.00001804
1.148,	0.00001811
1.149,	0.00001822
1.15,	0.00001829
1.151,	0.00001838
1.152,	0.00001846
1.153,	0.00001852
1.154,	0.00001865
1.155,	0.00001872
1.156,	0.00001879
1.157,	0.00001889
1.158,	0.00001898
1.159,	0.00001906
1.16,	0.00001915
1.161,	0.00001921
1.162,	0.00001931
1.163,	0.00001936
1.164,	0.00001947
1.165,	0.00001956
1.166,	0.00001962
1.167,	0.00001972
1.168,	0.00001983
1.169,	0.00001991
1.17,	0.00002002
1.171,	0.00002008
1.172,	0.00002016
1.173,	0.0000202
1.174,	0.0000203
1.175,	0.00002041
1.176,	0.00002051
1.177,	0.00002057
1.178,	0.00002068
1.179,	0.00002079
1.18,	0.00002082
1.181,	0.0000209
1.182,	0.00002098
1.183,	0.0000211
1.184,	0.00002121
1.185,	0.00002127
1.186,	0.00002135
1.187,	0.0000214
1.188,	0.00002151
1.189,	0.0000216
1.19,	0.00002167
1.191,	0.00002173
1.192,	0.00002183
1.193,	0.00002191
1.194,	0.00002201
1.195,	0.00002208
1.196,	0.00002218
1.197,	0.0000223
1.198,	0.00002231
1.199,	0.00002243
1.2,	0.00002249
1.201,	0.00002255
1.202,	0.00002268
1.203,	0.00002277
1.204,	0.00002283
1.205,	0.00002293
1.206,	0.00002297
1.207,	0.00002309
1.208,	0.00002315
1.209,	0.00002326
1.21,	0.00002335
1.211,	0.00002344
1.212,	0.00002353
1.213,	0.00002363
1.214,	0.00002365
1.215,	0.00002374
1.216,	0.00002385
1.217,	0.00002393
1.218,	0.00002401
1.219,	0.00002409
1.22,	0.00002417
1.221,	0.00002429
1.222,	0.00002434
1.223,	0.00002442
1.224,	0.00002454
1.225,	0.00002461
1.226,	0.00002472
1.227,	0.00002476
1.228,	0.00002487
1.229,	0.00002499
1.23,	0.00002503
1.231,	0.00002511
1.232,	0.00002524
1.233,	0.0000253
1.234,	0.00002542
1.235,	0.00002549
1.236,	0.00002563
1.237,	0.00002572
1.238,	0.0000258
1.239,	0.00002588
1.24,	0.00002597
1.241,	0.00002607
1.242,	0.00002617
1.243,	0.00002624
1.244,	0.00002631
1.245,	0.00002644
1.246,	0.0000265
1.247,	0.00002664
1.248,	0.00002676
1.249,	0.00002683
1.25,	0.00002695
1.251,	0.00002703
1.252,	0.00002714
1.253,	0.00002727
1.254,	0.00002732
1.255,	0.00002742
1.256,	0.00002758
1.257,	0.00002765
1.258,	0.00002779
1.259,	0.00002789
1.26,	0.00002802
1.261,	0.00002811
1.262,	0.00002822
1.263,	0.00002831
1.264,	0.00002843
1.265,	0.00002854
1.266,	0.00002865
1.267,	0.00002878
1.268,	0.00002892
1.269,	0.00002908
1.27,	0.00002919
1.271,	0.0000293
1.272,	0.00002941
1.273,	0.00002954
1.274,	0.00002968
1.275,	0.00002984
1.276,	0.00002996
1.277,	0.0000301
1.278,	0.00003021
1.279,	0.00003035
1.28,	0.00003051
1.281,	0.00003062
1.282,	0.00003081
1.283,	0.00003095
1.284,	0.00003103
1.285,	0.00003125
1.286,	0.00003144
1.287,	0.00003153
1.288,	0.00003166
1.289,	0.00003184
1.29,	0.00003195
1.291,	0.00003212
1.292,	0.0000323
1.293,	0.00003249
1.294,	0.00003264
1.295,	0.00003279
1.296,	0.00003295
1.297,	0.0000331
1.298,	0.00003335
1.299,	0.00003351
1.3,	0.00003368
1.301,	0.00003389
1.302,	0.00003402
1.303,	0.00003425
1.304,	0.00003445
1.305,	0.00003466
1.306,	0.00003482
1.307,	0.00003499
1.308,	0.0000352
1.309,	0.00003543
1.31,	0.00003558
1.311,	0.00003582
1.312,	0.00003603
1.313,	0.00003618
1.314,	0.00003643
1.315,	0.00003667
1.316,	0.00003684
1.317,	0.00003708
1.318,	0.00003726
1.319,	0.00003749
1.32,	0.00003773
1.321,	0.00003792
1.322,	0.00003816
1.323,	0.00003836
1.324,	0.0000386
1.325,	0.00003888
1.326,	0.00003906
1.327,	0.00003931
1.328,	0.00003959
1.329,	0.00003975
1.33,	0.00004002
1.331,	0.00004024
1.332,	0.00004046
1.333,	0.00004074
1.334,	0.00004101
1.335,	0.00004123
1.336,	0.00004151
1.337,	0.00004175
1.338,	0.00004203
1.339,	0.0000423
1.34,	0.00004259
1.341,	0.00004287
1.342,	0.00004312
1.343,	0.00004338
1.344,	0.00004365
1.345,	0.00004388
1.346,	0.0000442
1.347,	0.00004448
1.348,	0.00004475
1.349,	0.00004505
1.35,	0.00004531
1.351,	0.0000456
1.352,	0.00004591
1.353,	0.00004621
1.354,	0.00004653
1.355,	0.00004683
1.356,	0.00004713
1.357,	0.00004743
1.358,	0.00004773
1.359,	0.00004806
1.36,	0.00004837
1.361,	0.0000487
1.362,	0.00004904
1.363,	0.00004937
1.364,	0.00004977
1.365,	0.00005011
1.366,	0.00005046
1.367,	0.00005081
1.368,	0.00005115
1.369,	0.00005156
1.37,	0.00005193
1.371,	0.00005232
1.372,	0.00005273
1.373,	0.00005312
1.374,	0.00005349
1.375,	0.00005395
1.376,	0.00005441
1.377,	0.00005479
1.378,	0.00005525
1.379,	0.00005574
1.38,	0.00005619
1.381,	0.00005675
1.382,	0.00005726
1.383,	0.00005775
1.384,	0.00005833
1.385,	0.00005884
1.386,	0.00005946
1.387,	0.00006005
1.388,	0.00006064
1.389,	0.00006129
1.39,	0.00006192
1.391,	0.0000626
1.392,	0.00006331
1.393,	0.00006402
1.394,	0.00006481
1.395,	0.00006561
1.396,	0.00006639
1.397,	0.00006725
1.398,	0.00006808
1.399,	0.00006903
1.4,	0.00007002
1.401,	0.00007105
1.402,	0.00007214
1.403,	0.00007317
1.404,	0.00007428
1.405,	0.00007552
1.406,	0.00007673
1.407,	0.000078
1.408,	0.00007937
1.409,	0.00008073
1.41,	0.00008216
1.411,	0.00008364
1.412,	0.0000852
1.413,	0.00008685
1.414,	0.00008858
1.415,	0.00009034
1.416,	0.00009212
1.417,	0.00009397
1.418,	0.00009592
1.419,	0.00009793
1.42,	0.00009997
1.421,	0.0001022
1.422,	0.0001044
1.423,	0.0001068
1.424,	0.0001091
1.425,	0.0001116
1.426,	0.0001141
1.427,	0.0001169
1.428,	0.0001196
1.429,	0.0001224
1.43,	0.0001253
1.431,	0.0001283
1.432,	0.0001315
1.433,	0.0001347
1.434,	0.0001379
1.435,	0.0001412
1.436,	0.0001446
1.437,	0.0001481
1.438,	0.0001517
1.439,	0.0001555
1.44,	0.0001594
1.441,	0.0001632
1.442,	0.0001673
1.443,	0.0001714
1.444,	0.0001755
1.445,	0.0001799
1.446,	0.0001843
1.447,	0.0001889
1.448,	0.0001973
1.449,	0.0002046
1.45,	0.0002093
1.451,	0.0002144
1.452,	0.0002208
1.453,	0.0002275
1.454,	0.0002339
1.455,	0.0002404
1.456,	0.0002469
1.457,	0.0002536
1.458,	0.0002604
1.459,	0.0002673
1.46,	0.0002742
1.461,	0.0002811
1.462,	0.0002883
1.463,	0.0002956
1.464,	0.000303
1.465,	0.0003106
1.466,	0.0003184
1.467,	0.0003263
1.468,	0.0003343
1.469,	0.0003424
1.47,	0.0003506
1.471,	0.0003591
1.472,	0.0003705
1.473,	0.0003833
1.474,	0.0003939
1.475,	0.0004041
1.476,	0.0004144
1.477,	0.0004232
1.478,	0.0004294
1.479,	0.0004413
1.48,	0.0004531
1.481,	0.0004642
1.482,	0.0004763
1.483,	0.0004845
1.484,	0.0004964
1.485,	0.0005095
1.486,	0.0005217
1.487,	0.0005318
1.488,	0.0005427
1.489,	0.0005594
1.49,	0.0005738
1.491,	0.0005863
1.492,	0.0005966
1.493,	0.0006122
1.494,	0.0006263
1.495,	0.0006398
1.496,	0.0006535
1.497,	0.0006775
1.498,	0.0006924
1.499,	0.0007075
1.5,	0.0007197
1.501,	0.0007233
1.502,	0.0007369
1.503,	0.0007522
1.504,	0.0007658
1.505,	0.0007787
1.506,	0.0007943
1.507,	0.0008081
1.508,	0.0008216
1.509,	0.0008385
1.51,	0.0008546
1.511,	0.0008713
1.512,	0.0009001
1.513,	0.000913
1.514,	0.0009254
1.515,	0.0009407
1.516,	0.0009571
1.517,	0.0009714
1.518,	0.0009947
1.519,	0.00102
1.52,	0.001028
1.521,	0.001049
1.522,	0.00107
1.523,	0.00108
1.524,	0.001101
1.525,	0.001107
1.526,	0.001121
1.527,	0.001152
1.528,	0.001167
1.529,	0.001186
1.53,	0.001205
1.531,	0.001223
1.532,	0.001242
1.533,	0.001261
1.534,	0.00128
1.535,	0.001298
1.536,	0.001318
1.537,	0.001339
1.538,	0.001359
1.539,	0.001378
1.54,	0.001396
1.541,	0.001416
1.542,	0.001436
1.543,	0.001457
1.544,	0.001472
1.545,	0.001493
1.546,	0.001514
1.547,	0.001533
1.548,	0.001551
1.549,	0.001571
1.55,	0.001591
1.551,	0.00161
1.552,	0.001627
1.553,	0.001649
1.554,	0.00167
1.555,	0.001688
1.556,	0.001709
1.557,	0.00173
1.558,	0.00175
1.559,	0.001767
1.56,	0.001789
1.561,	0.00181
1.562,	0.001829
1.563,	0.001851
1.564,	0.001871
1.565,	0.001892
1.566,	0.00192
1.567,	0.001944
1.568,	0.001959
1.569,	0.001979
1.57,	0.001999
1.571,	0.002023
1.572,	0.002047
1.573,	0.002072
1.574,	0.00209
1.575,	0.002108
1.576,	0.002127
1.577,	0.002157
1.578,	0.002181
1.579,	0.002201
1.58,	0.002219
1.581,	0.00224
1.582,	0.002263
1.583,	0.002286
1.584,	0.002305
1.585,	0.002327

