Nov. 30, 2022   16:41:40
Linear Sweep Voltammetry
File: d:\current work\al_oer\data retrieve\batch 0\ru-700.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.901

Final E (V) = 1.501


Scan Rate (V/s) = 0.010
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 4.7

Results:

Channel 1:
Ep = 1.351V
ip = 1.003e-2A
Ah = 6.630e-2C

Potential/V, Current/A

1.098,	2.63E-05
1.099,	0.00002888
1.1,	0.00002781
1.101,	0.00002664
1.102,	0.00002569
1.103,	0.00002484
1.104,	0.00002401
1.105,	0.00002341
1.106,	0.00002278
1.107,	0.00002218
1.108,	0.00002173
1.109,	0.00002123
1.11,	0.00002084
1.111,	0.00002045
1.112,	0.0000201
1.113,	0.00001982
1.114,	0.00001945
1.115,	0.0000192
1.116,	0.000019
1.117,	0.00001872
1.118,	0.0000186
1.119,	0.00001845
1.12,	0.00001815
1.121,	0.00001806
1.122,	0.0000179
1.123,	0.00001773
1.124,	0.00001764
1.125,	0.0000175
1.126,	0.00001742
1.127,	0.00001734
1.128,	0.00001722
1.129,	0.00001717
1.13,	0.00001704
1.131,	0.00001707
1.132,	0.00001703
1.133,	0.0000169
1.134,	0.0000169
1.135,	0.00001684
1.136,	0.00001678
1.137,	0.0000168
1.138,	0.00001676
1.139,	0.00001673
1.14,	0.00001679
1.141,	0.00001672
1.142,	0.00001674
1.143,	0.00001675
1.144,	0.00001674
1.145,	0.00001681
1.146,	0.00001676
1.147,	0.00001679
1.148,	0.00001689
1.149,	0.00001681
1.15,	0.0000169
1.151,	0.00001695
1.152,	0.00001692
1.153,	0.00001704
1.154,	0.00001703
1.155,	0.0000171
1.156,	0.00001715
1.157,	0.00001721
1.158,	0.00001726
1.159,	0.00001734
1.16,	0.00001738
1.161,	0.00001749
1.162,	0.00001748
1.163,	0.00001758
1.164,	0.00001774
1.165,	0.00001771
1.166,	0.00001786
1.167,	0.00001795
1.168,	0.00001798
1.169,	0.00001813
1.17,	0.00001823
1.171,	0.00001824
1.172,	0.00001838
1.173,	0.00001836
1.174,	0.00001854
1.175,	0.00001863
1.176,	0.00001869
1.177,	0.00001887
1.178,	0.00001888
1.179,	0.00001899
1.18,	0.0000192
1.181,	0.00001918
