Nov. 28, 2022   17:03:04
Linear Sweep Voltammetry
File: d:\current work\al_oer\data retrieve\batch 0\ru-400.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 1.098

Final E (V) = 1.497


Scan Rate (V/s) = 0.010
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 4.8

Results:

Channel 1:

Potential/V, Current/A

1.098,	1.02E-04
1.099,	0.0001116
1.1,	0.0001068
1.101,	0.0001015
1.102,	0.00009761
1.103,	0.00009394
1.104,	0.00009045
1.105,	0.0000877
1.106,	0.00008507
1.107,	0.00008263
1.108,	0.00008084
1.109,	0.00007871
1.11,	0.00007706
1.111,	0.00007539
1.112,	0.00007398
1.113,	0.00007281
1.114,	0.00007139
1.115,	0.00007029
1.116,	0.0000694
1.117,	0.00006818
1.118,	0.00006763
1.119,	0.00006691
1.12,	0.00006578
1.121,	0.00006528
1.122,	0.00006449
1.123,	0.00006387
1.124,	0.00006346
1.125,	0.0000628
1.126,	0.00006229
1.127,	0.00006185
1.128,	0.00006128
1.129,	0.00006102
1.13,	0.00006045
1.131,	0.00006034
1.132,	0.00006009
1.133,	0.00005942
1.134,	0.0000592
1.135,	0.000059
1.136,	0.00005856
1.137,	0.00005861
1.138,	0.0000582
1.139,	0.00005798
1.14,	0.00005796
1.141,	0.00005786
1.142,	0.0000574
1.143,	0.00005724
1.144,	0.00005708
1.145,	0.0000571
1.146,	0.00005672
1.147,	0.00005669
1.148,	0.00005673
1.149,	0.00005627
1.15,	0.00005646
1.151,	0.00005623
1.152,	0.0000561
1.153,	0.00005615
1.154,	0.00005591
1.155,	0.00005589
1.156,	0.000056
1.157,	0.00005586
1.158,	0.00005581
1.159,	0.00005574
1.16,	0.00005553
1.161,	0.00005575
1.162,	0.00005538
1.163,	0.00005551
1.164,	0.0000556
1.165,	0.00005534
1.166,	0.00005552
1.167,	0.00005547
1.168,	0.00005527
1.169,	0.0000554
1.17,	0.00005553
1.171,	0.00005538
1.172,	0.00005545
1.173,	0.00005519
1.174,	0.0000554
1.175,	0.00005536
1.176,	0.00005529
1.177,	0.00005548
1.178,	0.00005528
1.179,	0.0000553
1.18,	0.00005554
1.181,	0.00005533
1.182,	0.00005557
1.183,	0.00005556
1.184,	0.00005536
1.185,	0.00005566
1.186,	0.00005551
1.187,	0.00005543
1.188,	0.0000557
1.189,	0.00005554
1.19,	0.00005566
1.191,	0.00005561
1.192,	0.00005548
1.193,	0.00005572
1.194,	0.00005554
1.195,	0.00005577
1.196,	0.00005594
1.197,	0.00005577
1.198,	0.000056
1.199,	0.00005591
1.2,	0.00005573
1.201,	0.00005598
1.202,	0.00005586
1.203,	0.00005588
1.204,	0.00005627
1.205,	0.00005589
1.206,	0.00005604
1.207,	0.00005603
1.208,	0.00005611
1.209,	0.0000563
1.21,	0.0000559
1.211,	0.00005613
1.212,	0.00005633
1.213,	0.00005602
1.214,	0.00005628
1.215,	0.00005629
1.216,	0.00005611
1.217,	0.00005642
1.218,	0.00005627
1.219,	0.00005616
1.22,	0.00005646
1.221,	0.00005621
1.222,	0.00005644
1.223,	0.00005644
1.224,	0.00005633
1.225,	0.00005653
1.226,	0.00005628
1.227,	0.00005651
1.228,	0.00005666
1.229,	0.00005631
1.23,	0.00005654
1.231,	0.00005648
1.232,	0.00005642
1.233,	0.00005669
1.234,	0.00005666
1.235,	0.00005648
1.236,	0.00005677
1.237,	0.0000564
1.238,	0.00005669
1.239,	0.0000565
1.24,	0.00005651
1.241,	0.0000567
1.242,	0.00005644
1.243,	0.00005663
1.244,	0.00005673
1.245,	0.00005652
1.246,	0.00005671
1.247,	0.00005667
1.248,	0.00005655
1.249,	0.00005668
1.25,	0.00005657
1.251,	0.0000566
1.252,	0.00005667
1.253,	0.0000566
1.254,	0.00005661
1.255,	0.00005663
1.256,	0.00005656
1.257,	0.00005677
1.258,	0.00005652
1.259,	0.00005677
1.26,	0.00005685
1.261,	0.0000565
1.262,	0.00005674
1.263,	0.00005677
1.264,	0.00005647
1.265,	0.00005684
1.266,	0.00005671
1.267,	0.00005668
1.268,	0.00005679
1.269,	0.00005655
1.27,	0.00005672
1.271,	0.00005673
1.272,	0.00005683
1.273,	0.00005692
1.274,	0.00005671
1.275,	0.00005681
1.276,	0.00005692
1.277,	0.00005669
1.278,	0.00005693
1.279,	0.00005697
1.28,	0.00005673
1.281,	0.00005697
1.282,	0.00005681
1.283,	0.00005693
1.284,	0.00005706
1.285,	0.00005712
1.286,	0.00005707
1.287,	0.00005707
1.288,	0.000057
1.289,	0.00005722
1.29,	0.00005694
1.291,	0.0000573
1.292,	0.00005747
1.293,	0.00005719
1.294,	0.00005734
1.295,	0.00005744
1.296,	0.00005727
1.297,	0.00005765
1.298,	0.00005755
1.299,	0.00005759
1.3,	0.0000578
1.301,	0.00005766
1.302,	0.00005777
1.303,	0.00005787
1.304,	0.00005798
1.305,	0.00005819
1.306,	0.0000579
1.307,	0.00005815
1.308,	0.00005839
1.309,	0.00005806
1.31,	0.00005851
